prefix,base,derived,base_lemma,derived_lemma,thematic_score,shared_synsets,same_synset,base_freq,derived_freq,base_in_wn,derived_in_wn
de,filing,defiling,file,defile,36,0,0,10,10,1,0
de,stabilize,destabilize,stabilize,destabilize,105,0,0,10,10,1,1
de,activation,deactivation,activation,deactivation,105,0,0,10,10,1,1
de,magnetized,demagnetized,magnetize,demagnetize,105,0,0,10,10,1,0
de,fusing,defusing,fuse,defuse,105,0,0,10,10,0,1
de,files,defiles,file,defile,36,0,0,10,10,0,0
dis,mounts,dismounts,mount,dismount,105,0,0,10,10,0,0
dis,content,discontent,content,discontent,100,0,0,10,10,1,1
dis,location,dislocation,location,dislocation,105,0,0,10,10,1,1
dis,inhibition,disinhibition,inhibition,disinhibition,100,0,0,10,10,1,0
dis,orderly,disorderly,order,disorder,115,0,0,10,10,1,1
dis,integrates,disintegrates,integrate,disintegrate,105,0,0,10,10,0,0
dis,figures,disfigures,figure,disfigure,91,0,0,10,10,0,0
dis,assemble,disassemble,assemble,disassemble,105,0,0,10,10,1,1
dis,guise,disguise,guise,disguise,105,0,0,10,10,1,1
dis,guises,disguises,guise,disguise,105,0,0,10,10,0,0
dis,robed,disrobed,robed,disrobe,105,0,0,10,10,1,0
dis,arming,disarming,arm,disarm,105,0,0,10,10,1,1
dis,comfort,discomfort,comfort,discomfort,105,0,0,10,10,1,1
dis,ordering,disordering,order,disorder,115,0,0,10,10,1,0
dis,junctions,disjunctions,junction,disjunction,105,0,0,10,10,0,0
dis,pleasing,displeasing,please,displease,104,0,0,10,10,1,1
dis,allow,disallow,allow,disallow,115,0,0,10,10,1,1
dis,regarded,disregarded,regarde,disregard,47,0,0,10,10,0,1
dis,locates,dislocates,locate,dislocate,97,0,0,10,10,0,0
dis,barred,disbarred,bar,disbar,105,0,0,10,10,1,0
dis,joint,disjoint,joint,disjoint,105,0,0,10,10,1,1
dis,position,disposition,position,disposition,105,0,0,10,10,1,1
dis,passionately,dispassionately,passionate,dispassionate,105,0,0,10,10,1,1
dis,believe,disbelieve,believe,disbelieve,115,0,0,10,10,1,1
dis,patch,dispatch,patch,dispatch,93,0,0,10,10,1,1
dis,entangles,disentangles,entangle,disentangle,105,0,0,10,10,0,0
dis,comforts,discomforts,comforts,discomfort,105,0,0,10,10,1,0
dis,membered,dismembered,membered,dismember,98,0,0,10,10,1,0
dis,missal,dismissal,missal,dismissal,28,0,0,10,10,1,1
dis,placer,displacer,placer,displace,91,0,0,10,10,1,0
dis,illusions,disillusions,illusion,disillusion,105,0,0,10,10,0,0
dis,traction,distraction,traction,distraction,104,0,0,10,10,1,1
dis,enfranchise,disenfranchise,enfranchise,disenfranchise,105,0,0,10,10,1,1
dis,close,disclose,close,disclose,98,0,0,10,10,1,1
dis,satisfied,dissatisfied,satisfy,dissatisfy,105,0,0,10,10,1,1
dis,appearing,disappearing,appear,disappear,115,0,0,10,10,1,1
dis,proving,disproving,prove,disprove,115,0,0,10,10,0,0
dis,able,disable,able,disable,105,0,0,10,10,1,1
dis,poses,disposes,pose,dispose,98,0,0,10,10,0,0
dis,obeying,disobeying,obey,disobey,100,0,0,10,10,0,0
dis,cussing,discussing,cuss,discuss,60,0,0,10,10,0,0
dis,grace,disgrace,grace,disgrace,100,0,0,10,10,1,1
dis,proves,disproves,prove,disprove,115,0,0,10,10,0,0
dis,counted,discounted,count,discount,88,0,0,10,10,0,0
dis,armed,disarmed,arm,disarm,105,0,0,10,10,1,0
dis,interred,disinterred,inter,disinter,105,0,0,10,10,1,0
dis,positional,dispositional,positional,dispositional,97,0,0,10,10,1,0
dis,temper,distemper,temper,distemper,105,0,0,10,10,1,1
dis,missing,dismissing,miss,dismiss,99,0,0,10,10,1,0
dis,inclined,disinclined,incline,disincline,98,0,0,10,10,1,1
disen,franchised,disenfranchised,franchise,disenfranchise,105,0,0,10,10,0,1
disen,franchise,disenfranchise,franchise,disenfranchise,105,0,0,10,10,1,1
disen,tangles,disentangles,tangle,disentangle,105,0,0,10,10,0,0
disen,tangle,disentangle,tangle,disentangle,105,0,0,10,10,1,1
disen,tangling,disentangling,tangle,disentangle,105,0,0,10,10,0,0
disen,chant,disenchant,chant,disenchant,38,0,0,10,10,1,1
disen,chanted,disenchanted,chant,disenchant,38,0,0,10,10,1,1
disen,franchising,disenfranchising,franchise,disenfranchise,105,0,0,10,10,0,0
disen,tangled,disentangled,tangle,disentangle,105,0,0,10,10,1,1
down,pour,downpour,pour,downpour,105,0,0,10,10,1,1
down,stream,downstream,stream,downstream,115,0,0,10,10,1,1
down,link,downlink,link,downlink,99,0,0,10,10,1,0
down,state,downstate,state,downstate,100,0,0,10,10,1,0
down,scaling,downscaling,scale,downscale,105,0,0,10,10,1,0
down,field,downfield,field,downfield,105,0,0,10,10,1,1
down,turned,downturned,turn,downturn,96,0,0,10,10,1,0
down,ward,downward,ward,downward,38,0,0,10,10,1,1
down,shifting,downshifting,shift,downshift,105,0,0,10,10,1,0
down,votes,downvotes,vote,downvote,99,0,0,10,10,0,0
down,hill,downhill,hill,downhill,105,0,0,10,10,1,1
down,playing,downplaying,play,downplay,100,0,0,10,10,1,0
down,played,downplayed,play,downplay,100,0,0,10,10,1,0
down,cast,downcast,cast,downcast,96,0,0,10,10,1,1
down,grading,downgrading,grade,downgrade,105,0,0,10,10,1,0
down,wind,downwind,wind,downwind,105,0,0,10,10,1,1
down,time,downtime,time,downtime,105,0,0,10,10,1,1
down,wards,downwards,ward,downward,38,0,0,10,10,0,1
down,linked,downlinked,link,downlink,99,0,0,10,10,1,0
down,hearted,downhearted,heart,downhearted,100,0,0,10,10,0,1
down,right,downright,right,downright,105,0,0,10,10,1,1
down,load,download,load,download,100,0,0,10,10,1,1
down,sized,downsized,size,downsize,105,0,0,10,10,1,0
down,gradings,downgradings,grading,downgrading,26,0,0,10,10,0,0
down,fall,downfall,fall,downfall,105,1,1,10,10,1,1
down,river,downriver,river,downriver,105,0,0,10,10,1,1
down,loading,downloading,load,download,100,0,0,10,10,1,0
down,loaded,downloaded,load,download,100,0,0,10,10,1,0
down,sides,downsides,side,downside,105,0,0,10,10,0,0
down,play,downplay,play,downplay,100,0,0,10,10,1,1
down,stage,downstage,stage,downstage,105,0,0,10,10,1,1
down,swing,downswing,swing,downswing,105,0,0,10,10,1,1
down,turns,downturns,turn,downturn,96,0,0,10,10,0,0
down,side,downside,side,downside,105,0,0,10,10,1,1
down,pours,downpours,pour,downpour,105,0,0,10,10,0,0
down,range,downrange,range,downrange,100,0,0,10,10,1,0
down,town,downtown,town,downtown,115,0,0,10,10,1,1
down,turn,downturn,turn,downturn,96,0,0,10,10,1,1
down,graded,downgraded,grade,downgrade,105,0,0,10,10,1,0
down,falls,downfalls,falls,downfall,105,0,0,10,10,1,0
down,trodden,downtrodden,tread,downtrodden,56,0,0,10,10,0,1
down,links,downlinks,links,downlink,83,0,0,10,10,1,0
down,beat,downbeat,beat,downbeat,105,0,0,10,10,1,1
down,trend,downtrend,trend,downtrend,98,0,0,10,10,1,0
down,size,downsize,size,downsize,105,0,0,10,10,1,1
down,grades,downgrades,grade,downgrade,105,0,0,10,10,0,0
down,times,downtimes,times,downtime,105,0,0,10,10,1,0
down,scaled,downscaled,scale,downscale,105,0,0,10,10,1,0
down,loads,downloads,loads,download,57,0,0,10,10,1,0
down,beats,downbeats,beats,downbeat,105,0,0,10,10,1,0
east,ward,eastward,ward,eastward,88,0,0,10,10,1,1
east,bound,eastbound,bound,eastbound,105,0,0,10,10,1,1
east,wood,eastwood,wood,eastwood,64,0,0,10,10,1,0
en,rich,enrich,rich,enrich,105,0,0,10,10,1,1
en,circling,encircling,circle,encircle,105,0,0,10,10,0,1
en,trailing,entrailing,trail,entrail,99,0,0,10,99,1,0
en,trapping,entrapping,trap,entrap,105,0,0,10,10,1,0
en,sued,ensued,sue,ensue,67,0,0,10,10,0,0
en,chants,enchants,chant,enchant,99,0,0,10,10,0,0
en,acts,enacts,acts,enact,99,0,0,10,10,1,0
en,crypt,encrypt,crypt,encrypt,97,0,0,10,10,1,1
en,slaved,enslaved,slave,enslave,115,0,0,10,10,0,0
en,camped,encamped,camp,encamp,105,0,0,10,10,0,0
en,dives,endives,dive,endive,7,0,0,10,10,0,0
en,tangles,entangles,tangle,entangle,105,0,0,10,10,0,0
en,during,enduring,dure,endure,99,0,0,999999,10,0,1
en,code,encode,code,encode,105,0,0,10,10,1,1
en,treated,entreated,treat,entreat,96,0,0,10,10,1,0
en,souled,ensouled,soul,ensouled,67,0,0,10,10,0,0
en,list,enlist,list,enlist,98,0,0,10,10,1,1
en,noble,ennoble,noble,ennoble,105,0,0,10,10,1,1
en,treats,entreats,treat,entreat,96,0,0,10,10,0,0
en,vision,envision,vision,envision,105,0,0,10,10,1,1
en,trapped,entrapped,trap,entrap,105,0,0,10,10,1,0
en,viable,enviable,viable,enviable,97,0,0,10,10,1,1
en,trap,entrap,trap,entrap,105,1,1,10,10,1,1
en,field,enfield,field,enfield,39,0,0,10,10,1,0
en,trusted,entrusted,trust,entrust,105,0,0,10,10,1,0
en,meshed,enmeshed,mesh,enmesh,105,0,0,10,10,1,1
en,franchise,enfranchise,franchise,enfranchise,105,0,0,10,10,1,1
en,durable,endurable,durable,endurable,105,0,0,10,10,1,1
en,listed,enlisted,list,enlist,98,0,0,10,10,1,0
en,counters,encounters,counter,encounter,71,0,0,10,10,0,0
en,crusting,encrusting,crust,encrust,105,0,0,10,10,0,0
en,close,enclose,close,enclose,105,0,0,10,10,1,1
en,slaves,enslaves,slave,enslave,115,0,0,10,10,0,0
en,titled,entitled,title,entitle,105,0,0,10,10,1,1
en,visages,envisages,visage,envisage,105,0,0,10,10,0,0
en,livening,enlivening,liven,enliven,105,0,0,10,10,0,1
en,graver,engraver,graver,engraver,105,0,0,10,10,1,1
en,tire,entire,tire,entire,66,0,0,10,10,1,1
en,closing,enclosing,close,enclose,105,0,0,10,10,1,1
en,coded,encoded,code,encode,105,0,0,10,10,0,0
en,feeble,enfeeble,feeble,enfeeble,105,0,0,10,10,1,1
en,dear,endear,dear,endear,105,0,0,10,10,1,1
en,codings,encodings,coding,encoding,12,0,0,10,10,0,0
en,gulf,engulf,gulf,engulf,92,0,0,10,10,1,1
en,gram,engram,gram,engram,52,0,0,10,10,1,1
en,coder,encoder,coder,encode,105,0,0,10,10,1,0
en,train,entrain,train,entrain,105,0,0,10,10,1,1
en,titles,entitles,title,entitle,105,0,0,10,10,0,0
en,compass,encompass,compass,encompass,103,0,0,10,10,1,1
en,cores,encores,core,encore,86,0,0,10,10,0,0
endo,dermal,endodermal,dermal,endodermal,95,0,0,10,10,1,0
endo,tracheal,endotracheal,tracheal,endotracheal,99,0,0,10,10,1,0
endo,scopes,endoscopes,scopes,endoscope,95,0,0,10,10,1,0
endo,scope,endoscope,scope,endoscope,105,0,0,10,10,1,1
endo,wing,endowing,wing,endow,59,0,0,10,10,1,0
endo,wed,endowed,wed,endow,58,0,0,10,10,1,1
ex,acts,exacts,acts,exact,43,0,0,10,10,1,0
ex,poses,exposes,pose,expose,105,0,0,10,10,0,0
ex,change,exchange,change,exchange,115,2,1,10,10,1,1
ex,citations,excitations,citation,excitation,68,0,0,10,10,0,0
ex,tract,extract,tract,extract,74,0,0,10,10,1,1
ex,cruciate,excruciate,cruciate,excruciate,100,0,0,10,10,1,1
ex,tolling,extolling,toll,extoll,49,0,0,10,10,0,0
ex,temporize,extemporize,temporize,extemporize,98,0,0,10,10,1,1
ex,tractor,extractor,tractor,extractor,105,0,0,10,10,1,1
ex,ample,example,ample,example,24,0,0,10,10,1,1
ex,filtration,exfiltration,filtration,exfiltration,97,0,0,10,10,1,0
ex,traditions,extraditions,tradition,extradition,25,0,0,10,10,0,0
ex,hales,exhales,hale,exhale,55,0,0,10,10,0,0
ex,tradition,extradition,tradition,extradition,25,0,0,10,10,1,1
ex,changeable,exchangeable,changeable,exchangeable,105,0,0,10,10,1,1
ex,ports,exports,port,export,100,0,0,10,10,0,0
ex,cites,excites,cite,excite,43,0,0,10,10,0,0
ex,tender,extender,tender,extend,85,0,0,10,10,1,0
ex,tensions,extensions,tension,extension,76,0,0,10,10,0,0
ex,tent,extent,tent,extent,65,0,0,10,10,1,1
ex,hale,exhale,hale,exhale,55,0,0,10,10,1,1
ex,claimed,exclaimed,claim,exclaim,101,0,0,10,10,0,0
ex,tort,extort,tort,extort,100,0,0,10,10,1,1
ex,cited,excited,cite,excite,43,0,0,10,10,0,1
ex,tended,extended,tend,extend,96,0,0,10,10,0,1
ex,termination,extermination,termination,extermination,105,0,0,10,10,1,1
ex,communicated,excommunicated,communicate,excommunicate,96,0,0,10,10,0,0
ex,cesses,excesses,cess,excess,59,0,0,10,10,0,0
ex,pound,expound,pound,expound,44,0,0,10,10,1,1
ex,communications,excommunications,communications,excommunication,32,0,0,10,10,1,0
ex,pats,expats,pat,expat,6,0,0,10,10,0,0
ex,acted,exacted,act,exact,60,0,0,10,10,0,0
ex,tents,extents,tent,extent,65,0,0,10,10,0,0
ex,changing,exchanging,change,exchange,115,0,0,10,10,1,0
ex,plains,explains,plain,explain,105,0,0,10,10,0,0
ex,terminators,exterminators,terminator,exterminator,105,0,0,10,10,0,0
ex,tractors,extractors,tractor,extractor,105,0,0,10,10,0,0
ex,cite,excite,cite,excite,43,0,0,10,10,1,1
ex,presses,expresses,press,express,102,0,0,10,10,0,0
ex,act,exact,act,exact,60,0,0,10,10,1,1
ex,tensors,extensors,tensor,extensor,105,0,0,10,10,0,0
ex,port,export,port,export,100,0,0,10,10,1,1
ex,actions,exactions,action,exaction,105,0,0,10,10,0,0
ex,position,exposition,position,exposition,63,0,0,10,10,1,1
ex,pander,expander,pander,expand,74,0,0,10,10,1,0
ex,postulate,expostulate,postulate,expostulate,105,0,0,10,10,1,1
ex,porting,exporting,port,export,100,0,0,10,10,0,1
ex,changed,exchanged,change,exchange,115,0,0,10,10,1,1
ex,pounds,expounds,pound,expound,44,0,0,10,10,0,0
ex,acting,exacting,act,exact,60,0,0,10,10,1,1
exo,skeleton,exoskeleton,skeleton,exoskeleton,105,0,0,10,10,1,1
exo,planet,exoplanet,planet,exoplanet,99,0,0,10,98,1,0
exo,tic,exotic,tic,exotic,20,0,0,10,10,1,1
exo,tics,exotics,tic,exotic,20,0,0,10,10,0,0
exo,planets,exoplanets,planet,exoplanets,99,0,0,10,98,0,0
exo,skeletons,exoskeletons,skeleton,exoskeleton,105,0,0,10,10,0,0
extra,ordinary,extraordinary,ordinary,extraordinary,105,0,0,10,10,1,1
extra,territoriality,extraterritoriality,territoriality,extraterritoriality,97,0,0,10,10,1,0
extra,ordinarily,extraordinarily,ordinary,extraordinary,105,0,0,10,10,1,1
extra,terrestrial,extraterrestrial,terrestrial,extraterrestrial,105,0,0,10,10,1,1
extra,marital,extramarital,marital,extramarital,105,0,0,10,10,1,1
extra,sensory,extrasensory,sensory,extrasensory,105,0,0,10,10,1,1
extra,vehicular,extravehicular,vehicular,extravehicular,99,0,0,10,10,1,0
extra,terrestrials,extraterrestrials,terrestrial,extraterrestrial,105,0,0,10,10,0,0
extra,curricular,extracurricular,curricular,extracurricular,105,0,0,10,10,1,1
hetero,sexual,heterosexual,sexual,heterosexual,105,0,0,10,10,1,1
hetero,sexuality,heterosexuality,sexuality,heterosexuality,105,0,0,10,10,1,1
hetero,dimer,heterodimer,dimer,heterodimer,95,0,0,10,10,1,0
hetero,normative,heteronormative,normative,heteronormative,99,0,0,10,10,1,0
hetero,cyclic,heterocyclic,cyclic,heterocyclic,105,0,0,10,10,1,1
homeo,stasis,homeostasis,stasis,homeostasis,105,0,0,10,10,1,1
homo,sexual,homosexual,sexual,homosexual,105,0,0,10,10,1,1
homo,phobia,homophobia,phobia,homophobia,105,0,0,10,10,1,1
homo,sexuality,homosexuality,sexuality,homosexuality,105,0,0,10,10,1,1
homo,erotic,homoerotic,erotic,homoerotic,105,0,0,10,10,1,1
homo,phobic,homophobic,phobic,homophobic,100,0,0,10,10,1,1
homo,zygotes,homozygotes,zygote,homozygote,105,0,0,10,10,0,0
hyper,ventilation,hyperventilation,ventilation,hyperventilation,105,0,0,10,10,1,1
hyper,sexual,hypersexual,sexual,hypersexual,99,0,0,10,10,1,0
hyper,linking,hyperlinking,link,hyperlink,105,0,0,10,98,0,0
hyper,ventilates,hyperventilates,ventilate,hyperventilate,105,0,0,10,10,0,0
hyper,activity,hyperactivity,activity,hyperactivity,105,0,0,10,10,1,1
hyper,ledger,hyperledger,ledger,hyperledger,47,0,0,10,10,1,0
hyper,link,hyperlink,link,hyperlink,105,0,0,10,98,1,1
hyper,space,hyperspace,space,hyperspace,100,0,0,10,10,1,0
hyper,sonic,hypersonic,sonic,hypersonic,97,0,0,10,10,1,0
hyper,trophy,hypertrophy,trophy,hypertrophy,16,0,0,10,10,1,1
hyper,sensitive,hypersensitive,sensitive,hypersensitive,105,0,0,10,10,1,1
hyper,tonic,hypertonic,tonic,hypertonic,105,0,0,10,10,1,1
hyper,sexuality,hypersexuality,sexuality,hypersexuality,99,0,0,10,10,1,0
hyper,sensitivity,hypersensitivity,sensitivity,hypersensitivity,105,0,0,10,10,1,1
hyper,tension,hypertension,tension,hypertension,105,0,0,10,10,1,1
hyper,ventilated,hyperventilated,ventilate,hyperventilate,105,0,0,10,10,1,0
hyper,ventilating,hyperventilating,ventilate,hyperventilate,105,0,0,10,10,0,0
hyper,methylation,hypermethylation,methylation,hypermethylation,99,0,0,10,10,0,0
hyper,extend,hyperextend,extend,hyperextend,105,0,0,10,10,1,1
hyper,polarization,hyperpolarization,polarization,hyperpolarization,99,0,0,10,10,1,0
hyper,links,hyperlinks,links,hyperlink,98,0,0,10,98,1,0
hyper,critical,hypercritical,critical,hypercritical,105,0,0,10,10,1,1
hyper,kinetic,hyperkinetic,kinetic,hyperkinetic,99,0,0,10,10,1,0
hyper,ventilate,hyperventilate,ventilate,hyperventilate,105,0,0,10,10,1,1
hyper,linked,hyperlinked,link,hyperlink,105,0,0,10,98,1,0
hyper,active,hyperactive,active,hyperactive,105,0,0,10,10,1,1
il,logical,illogical,logical,illogical,105,0,0,10,10,1,1
il,literate,illiterate,literate,illiterate,105,0,0,10,10,1,1
il,legitimacy,illegitimacy,legitimacy,illegitimacy,105,0,0,10,10,1,1
il,literacy,illiteracy,literacy,illiteracy,102,0,0,10,10,1,1
il,lustration,illustration,lustration,illustration,38,0,0,10,10,0,1
il,legitimate,illegitimate,legitimate,illegitimate,105,0,0,10,10,1,1
il,liquidity,illiquidity,liquidity,illiquidity,99,0,0,10,10,1,0
il,legible,illegible,legible,illegible,105,0,0,10,10,1,1
il,legalities,illegalities,legality,illegality,105,0,0,10,10,0,0
il,legality,illegality,legality,illegality,105,0,0,10,10,1,1
il,legal,illegal,legal,illegal,115,0,0,10,10,1,1
il,legally,illegally,legal,illegal,115,0,0,10,10,1,1
im,possibly,impossibly,possible,impossible,105,0,0,10,10,1,1
im,proves,improves,prove,improve,105,0,0,10,10,0,0
im,probabilities,improbabilities,probability,improbability,105,0,0,10,10,0,0
im,mutable,immutable,mutable,immutable,105,0,0,10,10,1,1
im,migrated,immigrated,migrate,immigrate,105,0,0,10,10,0,0
im,personally,impersonally,personal,impersonal,105,0,0,10,10,1,1
im,migrate,immigrate,migrate,immigrate,105,0,0,10,10,1,1
im,material,immaterial,material,immaterial,105,0,0,10,10,1,1
im,purity,impurity,purity,impurity,105,0,0,10,10,1,1
im,mobilizing,immobilizing,mobilize,immobilize,105,0,0,10,10,0,1
im,parted,imparted,part,impart,72,0,0,10,10,1,0
im,press,impress,press,impress,99,0,0,10,10,1,1
im,plausible,implausible,plausible,implausible,105,0,0,10,10,1,1
im,porter,importer,porter,importer,66,0,0,10,10,1,1
im,pair,impair,pair,impair,10,0,0,10,10,1,1
im,probable,improbable,probable,improbable,105,0,0,10,10,1,1
im,mortality,immortality,mortality,immortality,105,0,0,10,10,1,1
im,pounds,impounds,pound,impound,105,0,0,10,10,0,0
im,porting,importing,port,import,100,0,0,10,10,0,1
im,pale,impale,pale,impale,99,0,0,10,10,1,1
im,maculate,immaculate,maculate,immaculate,105,0,0,10,10,1,1
im,posed,imposed,pose,impose,105,0,0,10,10,1,1
im,parts,imparts,parts,impart,20,0,0,10,10,1,0
im,ages,images,age,image,60,0,0,10,10,0,0
im,positions,impositions,position,imposition,81,0,0,10,10,0,0
im,pose,impose,pose,impose,105,0,0,10,10,1,1
im,modest,immodest,modest,immodest,105,0,0,10,10,1,1
im,mobilization,immobilization,mobilization,immobilization,105,0,0,10,10,1,1
im,pound,impound,pound,impound,105,1,1,10,10,1,1
im,ported,imported,port,import,100,0,0,10,10,0,1
im,plantations,implantations,plantation,implantation,101,0,0,10,10,0,0
im,mediate,immediate,mediate,immediate,102,0,0,10,10,1,1
im,posts,imposts,post,impost,89,0,0,10,10,0,0
im,pairs,impairs,pair,impair,10,0,0,10,10,0,0
im,possibility,impossibility,possibility,impossibility,105,0,0,10,10,1,1
im,perfections,imperfections,perfection,imperfection,105,0,0,10,10,0,0
im,balances,imbalances,balance,imbalance,105,0,0,10,10,0,0
im,proved,improved,prove,improve,105,0,0,10,10,1,1
im,plying,implying,ply,imply,39,0,0,10,10,0,0
im,mobile,immobile,mobile,immobile,105,0,0,10,10,1,1
im,position,imposition,position,imposition,81,0,0,10,10,1,1
im,practical,impractical,practical,impractical,105,0,0,10,10,1,1
im,perfect,imperfect,perfect,imperfect,105,0,0,10,10,1,1
im,prove,improve,prove,improve,105,0,0,10,10,1,1
im,plies,implies,plie,imply,63,0,0,10,10,0,0
im,migrates,immigrates,migrate,immigrate,105,0,0,10,10,0,0
im,porters,importers,porter,importer,66,0,0,10,10,0,0
im,paired,impaired,pair,impair,10,0,0,10,10,1,1
im,print,imprint,print,imprint,105,0,0,10,10,1,1
im,plied,implied,ply,imply,39,0,0,10,10,0,0
in,sufficiency,insufficiency,sufficiency,insufficiency,105,0,0,10,10,1,1
in,equity,inequity,equity,inequity,99,0,0,10,10,1,1
in,sight,insight,sight,insight,115,0,0,10,10,1,1
in,decent,indecent,decent,indecent,105,0,0,10,10,1,1
in,fuse,infuse,fuse,infuse,98,0,0,10,10,1,1
in,activates,inactivates,activate,inactivate,105,0,0,10,10,0,0
in,shore,inshore,shore,inshore,105,0,0,10,10,1,1
in,audible,inaudible,audible,inaudible,105,0,0,10,10,1,1
in,distinct,indistinct,distinct,indistinct,105,0,0,10,10,1,1
in,security,insecurity,security,insecurity,105,0,0,10,10,1,1
in,tending,intending,tend,intend,105,0,0,10,10,1,0
in,sect,insect,sect,insect,7,0,0,10,10,1,1
in,sincere,insincere,sincere,insincere,105,0,0,10,10,1,1
in,fest,infest,fe,infest,10,0,0,10,10,0,1
in,constant,inconstant,constant,inconstant,105,0,0,10,10,1,1
in,boxes,inboxes,boxe,inbox,28,0,0,10,98,0,0
in,vert,invert,vert,invert,98,0,0,10,10,0,1
in,quest,inquest,quest,inquest,105,0,0,10,10,1,1
in,famous,infamous,famous,infamous,105,0,0,10,10,1,1
in,coherent,incoherent,coherent,incoherent,105,0,0,10,10,1,1
in,stilled,instilled,still,instil,11,0,0,10,10,0,0
in,put,input,put,input,104,0,0,10,10,1,1
in,got,ingot,got,ingot,11,0,0,10,10,0,1
in,fractions,infractions,fraction,infraction,78,0,0,10,10,0,0
in,tended,intended,tend,intend,105,0,0,10,10,0,1
in,corporation,incorporation,corporation,incorporation,105,0,0,10,10,1,1
in,fringing,infringing,fringe,infringe,55,0,0,10,10,0,0
in,ability,inability,ability,inability,115,0,0,10,10,1,1
in,lined,inlined,line,inlined,52,0,0,10,10,1,0
in,convenient,inconvenient,convenient,inconvenient,105,0,0,10,10,1,1
in,deed,indeed,deed,indeed,99,0,0,10,10,1,1
in,humanities,inhumanities,humanities,inhumanity,59,0,0,10,10,1,0
in,stability,instability,stability,instability,105,0,0,10,10,1,1
in,decisiveness,indecisiveness,decisiveness,indecisiveness,105,0,0,10,10,1,1
in,junction,injunction,junction,injunction,65,0,0,10,10,1,1
in,sects,insects,sect,insect,7,0,0,10,10,0,0
in,cite,incite,cite,incite,69,0,0,10,10,1,1
in,equities,inequities,equity,inequity,99,0,0,10,10,0,0
in,securities,insecurities,security,insecurity,105,0,0,10,10,0,0
in,expressible,inexpressible,expressible,inexpressible,105,0,0,10,10,1,1
in,fluence,influence,fluence,influence,97,0,0,10,10,0,1
in,corporate,incorporate,corporate,incorporate,105,0,0,10,10,1,1
in,venting,inventing,vent,invent,33,0,0,10,10,1,0
in,lining,inlining,line,inline,91,0,0,10,10,1,0
in,jury,injury,jury,injury,30,0,0,10,10,1,1
in,competence,incompetence,competence,incompetence,103,0,0,10,10,1,1
in,fusion,infusion,fusion,infusion,98,0,0,10,10,1,1
in,accurate,inaccurate,accurate,inaccurate,105,0,0,10,10,1,1
in,fidelities,infidelities,fidelity,infidelity,105,0,0,10,10,0,0
in,stalls,installs,stalls,install,69,0,0,10,10,1,0
inter,sects,intersects,sect,intersect,11,0,0,10,10,0,0
inter,viewed,interviewed,view,interview,83,0,0,10,10,0,0
inter,twines,intertwines,twine,intertwine,105,0,0,10,10,0,0
inter,operate,interoperate,operate,interoperate,95,0,0,10,10,1,0
inter,relationship,interrelationship,relationship,interrelationship,105,0,0,10,10,1,1
inter,cut,intercut,cut,intercut,100,0,0,10,10,1,0
inter,ment,interment,ming,interment,3,0,0,10,10,0,1
inter,locking,interlocking,lock,interlock,105,0,0,10,10,1,1
inter,twining,intertwining,twine,intertwine,105,0,0,10,10,0,0
inter,net,internet,net,internet,105,1,1,10,10,1,1
inter,relationships,interrelationships,relationship,interrelationship,105,0,0,10,10,0,0
inter,change,interchange,change,interchange,105,1,1,10,10,1,1
inter,mediate,intermediate,mediate,intermediate,105,1,1,10,10,1,1
inter,weaves,interweaves,weave,interweave,105,0,0,10,10,0,0
inter,stellar,interstellar,stellar,interstellar,105,0,0,10,10,1,1
inter,related,interrelated,relate,interrelate,105,0,0,10,10,1,1
inter,active,interactive,active,interactive,105,0,0,10,10,1,1
inter,cultural,intercultural,cultural,intercultural,100,0,0,10,10,1,0
inter,changes,interchanges,change,interchange,105,0,0,10,10,0,0
inter,faced,interfaced,face,interface,96,0,0,10,10,1,0
inter,faces,interfaces,face,interface,96,0,0,10,10,0,0
inter,posed,interposed,pose,interpose,105,0,0,10,10,1,0
inter,line,interline,line,interline,99,0,0,10,10,1,0
inter,costal,intercostal,costal,intercostal,105,0,0,10,10,1,1
inter,pose,interpose,pose,interpose,105,0,0,10,10,1,1
inter,oceanic,interoceanic,oceanic,interoceanic,97,0,0,10,10,1,0
inter,actions,interactions,action,interaction,105,0,0,10,10,0,0
inter,connecting,interconnecting,connect,interconnect,105,0,0,10,10,0,0
inter,cede,intercede,cede,intercede,99,0,0,10,10,1,1
inter,course,intercourse,course,intercourse,73,0,0,10,10,1,1
inter,viewing,interviewing,view,interview,83,0,0,10,10,1,0
inter,actively,interactively,active,interactive,105,0,0,10,10,1,0
inter,mission,intermission,mission,intermission,58,0,0,10,10,1,1
inter,acting,interacting,act,interact,103,0,0,10,10,1,0
inter,diction,interdiction,diction,interdiction,86,0,0,10,10,1,1
inter,changed,interchanged,change,interchange,105,0,0,10,10,1,0
inter,leaves,interleaves,leaf,interleave,72,0,0,10,10,0,0
inter,acts,interacts,acts,interact,97,0,0,10,10,1,0
inter,subjectivity,intersubjectivity,subjectivity,intersubjectivity,98,0,0,10,10,1,0
inter,cedes,intercedes,cede,intercede,99,0,0,10,10,0,0
inter,personal,interpersonal,personal,interpersonal,105,0,0,10,10,1,1
inter,weaving,interweaving,weave,interweave,105,0,0,10,10,1,0
inter,connects,interconnects,connect,interconnect,105,0,0,10,10,0,0
inter,nets,internets,net,internet,105,0,0,10,10,0,0
